time_control,end_time,rated,time_class,white_username,white_rating,white_result,black_username,black_rating,black_result,black_accuracy,white_accuracy
180,2024-03-08,True,blitz,Lukianoo,2878,timeout,GMWSO,3030,win,92.41,89.44
180,2024-03-08,True,blitz,GMWSO,3019,resigned,Lukianoo,2889,win,94.47,85.33
180,2024-03-25,True,blitz,GMWSO,3036,win,ManuDavid2910,2944,resigned,78.7,87.8
180,2024-03-25,True,blitz,ManuDavid2910,2938,resigned,GMWSO,3042,win,91.18,81.37
180,2024-03-25,True,blitz,GMWSO,3048,win,ManuDavid2910,2932,resigned,62.68,86.02
180,2024-03-25,True,blitz,ManuDavid2910,2943,win,GMWSO,3037,resigned,76.12,92.94
180,2024-03-25,True,blitz,GMWSO,3043,win,ManuDavid2910,2937,resigned,-1.0,-1.0
180,2024-03-25,True,blitz,ManuDavid2910,2931,resigned,GMWSO,3049,win,93.93,79.93
180,2024-03-25,True,blitz,GMWSO,3054,win,Unknown_IM,2929,timeout,80.14,81.54
180,2024-03-25,True,blitz,HansOnTwitch,3112,win,GMWSO,3047,resigned,79.68,85.83
180,2024-03-25,True,blitz,GMWSO,3048,insufficient,HansOnTwitch,3111,insufficient,97.2,97.31
180,2024-03-25,True,blitz,HansOnTwitch,3110,repetition,GMWSO,3049,repetition,97.22,97.04
180,2024-03-25,True,blitz,GMWSO,3042,resigned,HansOnTwitch,3117,win,91.23,83.21
180,2024-03-25,True,blitz,NevorLegov,2895,checkmated,GMWSO,3047,win,93.57,79.26
180,2024-03-25,True,blitz,GMWSO,3052,win,NevorLegov,2890,resigned,80.29,92.27
180,2024-03-25,True,blitz,NevorLegov,2885,resigned,GMWSO,3057,win,93.75,86.98
180,2024-03-25,True,blitz,GMWSO,3061,win,NevorLegov,2881,resigned,85.98,92.26
180,2024-03-25,True,blitz,NevorLegov,2877,timeout,GMWSO,3065,win,91.32,88.9
180,2024-03-25,True,blitz,GMWSO,3053,checkmated,NevorLegov,2889,win,85.68,78.77
180,2024-03-25,True,blitz,GMWSO,3042,resigned,michaelq2d5,2920,win,87.42,84.26
180,2024-03-25,True,blitz,michaelq2d5,2915,resigned,GMWSO,3047,win,93.78,86.02
180,2024-03-25,True,blitz,GeorgMeier,2925,agreed,GMWSO,3044,agreed,97.4,97.62
180,2024-03-25,True,blitz,GMWSO,3049,win,GeorgMeier,2920,resigned,82.17,84.28
180,2024-03-25,True,blitz,GeorgMeier,2915,resigned,GMWSO,3054,win,97.7,92.77
180,2024-03-25,True,blitz,GMWSO,3059,win,GeorgMeier,2910,timeout,85.14,91.33
180,2024-03-25,True,blitz,GeorgMeier,2905,resigned,GMWSO,3064,win,99.82,91.9
180,2024-03-25,True,blitz,GMWSO,3069,win,GeorgMeier,2900,resigned,87.78,97.25
180,2024-03-25,True,blitz,GMWSO,3075,win,alexrustemov,2963,resigned,87.15,92.76
180,2024-03-25,True,blitz,alexrustemov,2965,insufficient,GMWSO,3073,insufficient,92.93,94.04
180,2024-03-25,True,blitz,GMWSO,3079,win,alexrustemov,2959,resigned,79.91,87.07
180,2024-03-25,True,blitz,alexrustemov,2954,timeout,GMWSO,3084,win,-1.0,-1.0
180,2024-03-25,True,blitz,GMWSO,3089,win,alexrustemov,2949,resigned,81.79,86.56
180,2024-03-25,True,blitz,alexrustemov,2944,resigned,GMWSO,3094,win,91.72,86.96
180,2024-03-25,True,blitz,GMWSO,3099,win,alexrustemov,2939,resigned,77.11,90.96
180,2024-03-25,True,blitz,alexrustemov,2942,insufficient,GMWSO,3096,insufficient,84.19,85.19
180,2024-03-25,True,blitz,GMWSO,3101,win,alexrustemov,2937,resigned,78.94,97.86
180,2024-03-25,True,blitz,alexrustemov,2941,stalemate,GMWSO,3097,stalemate,87.07,87.35
180,2024-03-25,True,blitz,GMWSO,3094,repetition,alexrustemov,2944,repetition,83.88,83.12
180,2024-03-26,True,blitz,GrigorGrigorov,2911,agreed,GMWSO,3090,agreed,-1.0,-1.0
180,2024-03-26,True,blitz,GMWSO,3094,win,GrigorGrigorov,2907,resigned,83.05,87.67
180,2024-03-26,True,blitz,GrigorGrigorov,2903,resigned,GMWSO,3098,win,92.54,85.71
180,2024-03-26,True,blitz,GMWSO,3102,win,GrigorGrigorov,2899,resigned,84.16,94.82
180,2024-03-26,True,blitz,GrigorGrigorov,2895,resigned,GMWSO,3106,win,93.06,86.66
180,2024-03-27,True,blitz,GMWSO,3098,resigned,HansOnTwitch,3124,win,86.07,81.35
180,2024-03-27,True,blitz,HansOnTwitch,3115,timeout,GMWSO,3107,win,73.22,81.34
180,2024-03-27,True,blitz,GMWSO,3107,repetition,HansOnTwitch,3115,repetition,91.57,90.93
180,2024-03-27,True,blitz,HansOnTwitch,3123,win,GMWSO,3099,checkmated,83.56,83.64
180,2024-03-27,True,blitz,GMWSO,3092,resigned,HansOnTwitch,3130,win,97.63,92.64
180,2024-03-27,True,blitz,yosephtaher,2901,timeout,GMWSO,3096,win,93.62,90.5
180,2024-03-27,True,blitz,Hikaru,3288,win,GMWSO,3092,resigned,84.02,89.87
180,2024-03-27,True,blitz,GMWSO,3094,win,only_strong_moves,2712,resigned,78.84,86.85
180,2024-03-27,True,blitz,Statham,2608,timeout,GMWSO,3095,win,82.23,68.07
180,2024-03-27,True,blitz,hansen,2986,timeout,GMWSO,3101,win,82.27,86.31
180,2024-03-27,True,blitz,GMWSO,3105,repetition,Hikaru,3293,repetition,90.2,90.49
180,2024-03-27,True,blitz,GMWSO,3107,win,Maitreia,2762,resigned,81.71,89.23
180,2024-03-27,True,blitz,GMWSO,3097,resigned,GMBenjaminBok,3005,win,92.11,84.11
180,2024-03-27,True,blitz,Jospem,3073,resigned,GMWSO,3105,win,94.59,84.32
180,2024-03-27,True,blitz,GMWSO,3108,win,maciek_92,2860,resigned,80.43,83.68
180,2024-03-27,True,blitz,yosephtaher,2926,resigned,GMWSO,3112,win,93.92,83.97
180,2024-03-27,True,blitz,rubix_time,2514,resigned,GMWSO,3113,win,-1.0,-1.0
180,2024-03-27,True,blitz,Londonliverpool,2483,resigned,GMWSO,3113,win,92.79,76.48
180,2024-03-27,True,blitz,GMWSO,3116,repetition,Hikaru,3266,repetition,100.0,100.0
180,2024-03-27,True,blitz,GMWSO,3116,win,RuedHohn,2459,resigned,77.64,87.51
180,2024-03-27,True,blitz,GMWSO,3120,win,Yaacovn,2932,resigned,77.28,84.62
180,2024-03-27,True,blitz,Yaacovn,2928,resigned,GMWSO,3124,win,92.62,75.53
180,2024-03-27,True,blitz,GMWSO,3128,win,0gZPanda,2935,resigned,81.75,88.39
180,2024-03-27,True,blitz,0gZPanda,2931,resigned,GMWSO,3132,win,91.34,84.55
180,2024-03-27,True,blitz,GMWSO,3120,abandoned,0gZPanda,2943,win,93.77,92.35
180,2024-03-27,True,blitz,GMWSO,3125,win,Reader777,2992,resigned,90.75,97.54
180,2024-03-27,True,blitz,Reader777,2987,resigned,GMWSO,3130,win,91.96,83.38
180,2024-03-27,True,blitz,GMWSO,3135,win,Reader777,2982,resigned,79.93,92.36
180,2024-03-27,True,blitz,Reader777,2977,resigned,GMWSO,3140,win,90.73,84.35
180,2024-03-27,True,blitz,GMWSO,3137,repetition,Reader777,2980,repetition,88.09,87.76
180,2024-03-27,True,blitz,Reader777,2975,resigned,GMWSO,3142,win,98.91,85.24
180,2024-03-27,True,blitz,GMWSO,3146,win,Reader777,2971,resigned,87.38,94.97
180,2024-03-27,True,blitz,Reader777,2983,win,GMWSO,3134,resigned,84.79,93.95
180,2024-03-27,True,blitz,dropstoneDP,3015,win,GMWSO,3123,resigned,73.26,77.38
180,2024-03-27,True,blitz,GMWSO,3121,insufficient,dropstoneDP,3017,insufficient,92.46,92.31
180,2024-03-27,True,blitz,dropstoneDP,3027,win,GMWSO,3111,resigned,82.42,86.25
180,2024-03-27,True,blitz,GMWSO,3117,win,dropstoneDP,3021,timeout,90.0,91.53
180,2024-03-27,True,blitz,dropstoneDP,3023,repetition,GMWSO,3115,repetition,94.27,93.44
180,2024-03-27,True,blitz,artin10862,2978,timeout,GMWSO,3120,win,84.0,76.78
180,2024-03-27,True,blitz,GMWSO,3125,win,artin10862,2973,resigned,74.57,83.25
180,2024-03-27,True,blitz,artin10862,2968,resigned,GMWSO,3130,win,82.68,78.4
180,2024-03-27,True,blitz,GMWSO,3119,resigned,artin10862,2979,win,83.8,73.11
180,2024-03-27,True,blitz,artin10862,2974,resigned,GMWSO,3124,win,97.26,88.51
180,2024-03-27,True,blitz,GMWSO,3129,win,artin10862,2969,resigned,82.94,90.04
180,2024-03-27,True,blitz,artin10862,2964,resigned,GMWSO,3134,win,99.79,81.91
180,2024-03-27,True,blitz,GMWSO,3138,win,artin10862,2960,checkmated,78.12,82.01
180,2024-03-28,True,blitz,artin10862,2956,checkmated,GMWSO,3142,win,86.98,82.57
180,2024-03-28,True,blitz,GMWSO,3146,win,artin10862,2952,resigned,79.32,89.76
180,2024-03-28,True,blitz,GMWSO,3146,insufficient,Konavets,3158,insufficient,92.05,91.79
180,2024-03-28,True,blitz,Konavets,3150,resigned,GMWSO,3154,win,87.77,81.43
180,2024-03-28,True,blitz,GMWSO,3162,win,Konavets,3142,resigned,79.62,84.05
180,2024-03-28,True,blitz,Konavets,3142,repetition,GMWSO,3162,repetition,86.13,86.96
180,2024-03-28,True,blitz,GMWSO,3162,repetition,Konavets,3142,repetition,97.83,96.92
180,2024-03-28,True,blitz,Konavets,3134,checkmated,GMWSO,3170,win,90.1,85.12
180,2024-03-28,True,blitz,GMWSO,3161,resigned,Konavets,3143,win,85.31,81.11
180,2024-03-28,True,blitz,Konavets,3135,resigned,GMWSO,3169,win,84.48,79.94
180,2024-03-28,True,blitz,GMWSO,3176,win,Konavets,3128,resigned,79.3,86.22
180,2024-03-28,True,blitz,Konavets,3137,win,GMWSO,3167,resigned,85.73,92.6
180,2024-03-28,True,blitz,GMWSO,3171,win,ManuDavid2910,2963,resigned,74.5,91.8
180,2024-03-28,True,blitz,ManuDavid2910,2959,resigned,GMWSO,3175,win,90.91,84.2
180,2024-03-28,True,blitz,NikoTheodorou,3126,resigned,GMWSO,3182,win,88.47,82.02
180,2024-03-28,True,blitz,GMWSO,3189,win,NikoTheodorou,3119,resigned,80.28,88.31
180,2024-03-28,True,blitz,NikoTheodorou,3113,resigned,GMWSO,3195,win,93.94,83.21
180,2024-03-28,True,blitz,GMWSO,3193,repetition,NikoTheodorou,3115,repetition,92.07,91.97
180,2024-03-28,True,blitz,NikoTheodorou,3125,win,GMWSO,3183,resigned,83.59,94.16
180,2024-03-28,True,blitz,GMWSO,3190,win,NikoTheodorou,3118,resigned,87.06,93.6
180,2024-03-28,True,blitz,NikoTheodorou,3128,win,GMWSO,3180,resigned,83.31,92.9
180,2024-03-28,True,blitz,GMWSO,3187,win,NikoTheodorou,3121,resigned,81.63,81.23
180,2024-03-28,True,blitz,NikoTheodorou,3130,win,GMWSO,3178,resigned,89.62,96.87
180,2024-03-28,True,blitz,GMWSO,3185,win,NikoTheodorou,3123,resigned,73.11,83.52
180,2024-03-28,True,blitz,NikoTheodorou,3116,resigned,GMWSO,3192,win,96.22,90.96
180,2024-03-29,True,blitz,GMWSO,3182,resigned,NikoTheodorou,3126,win,81.85,80.52
180,2024-03-29,True,blitz,NikoTheodorou,3135,win,GMWSO,3173,timeout,72.14,75.06
180,2024-03-29,True,blitz,GMWSO,3172,repetition,NikoTheodorou,3136,repetition,83.46,84.49
180,2024-03-29,True,blitz,NikoTheodorou,3137,repetition,GMWSO,3171,repetition,95.09,95.06
180,2024-03-29,True,blitz,GMWSO,3178,win,NikoTheodorou,3130,resigned,87.23,94.14
180,2024-03-29,True,blitz,DanielNaroditsky,3140,win,GMWSO,3169,resigned,88.21,96.43
180,2024-03-29,True,blitz,GMWSO,3168,stalemate,DanielNaroditsky,3141,stalemate,82.46,82.9
180,2024-03-29,True,blitz,DanielNaroditsky,3142,stalemate,GMWSO,3167,stalemate,86.77,85.5
180,2024-03-29,True,blitz,GMWSO,3158,checkmated,DanielNaroditsky,3151,win,89.81,75.96
180,2024-03-29,True,blitz,DanielNaroditsky,3159,win,GMWSO,3150,resigned,84.92,87.87
180,2024-03-29,True,blitz,GMWSO,3142,resigned,DanielNaroditsky,3167,win,86.65,79.5
180,2024-03-29,True,blitz,DanielNaroditsky,3174,win,GMWSO,3135,resigned,88.35,92.2
180,2024-03-29,True,blitz,GMWSO,3128,resigned,DanielNaroditsky,3181,win,97.09,93.84
180,2024-03-29,True,blitz,DanielNaroditsky,3188,win,GMWSO,3121,resigned,78.3,98.02
180,2024-03-29,True,blitz,GMWSO,3115,resigned,DanielNaroditsky,3194,win,96.75,93.76
180,2024-03-29,True,blitz,DanielNaroditsky,3200,win,GMWSO,3109,resigned,88.79,94.37
180,2024-03-29,True,blitz,GMWSO,3101,resigned,Polish_fighter3000,3136,win,94.19,82.46
180,2024-03-29,True,blitz,Polish_fighter3000,3143,win,GMWSO,3094,resigned,85.04,93.12
180,2024-03-29,True,blitz,GMWSO,3103,win,Polish_fighter3000,3134,timeout,91.21,93.92
180,2024-03-29,True,blitz,gurelediz,2936,resigned,GMWSO,3108,win,97.14,94.29
180,2024-03-29,True,blitz,GMWSO,3096,resigned,gurelediz,2948,win,86.58,83.16
180,2024-03-29,True,blitz,gurelediz,2951,repetition,GMWSO,3093,repetition,84.21,87.4
180,2024-03-29,True,blitz,GMWSO,3098,win,gurelediz,2946,resigned,71.98,72.51
180,2024-03-29,True,blitz,gurelediz,2957,win,GMWSO,3087,timeout,83.6,80.7
180,2024-04-01,True,blitz,GMWSO,3092,win,Durarbayli,2939,timeout,81.81,86.16
180,2024-04-01,True,blitz,Durarbayli,2950,win,GMWSO,3081,resigned,75.6,88.85
180,2024-04-01,True,blitz,GMWSO,3086,win,Durarbayli,2945,resigned,83.98,99.51
180,2024-04-01,True,blitz,Durarbayli,2948,repetition,GMWSO,3083,repetition,84.6,85.28
180,2024-04-01,True,blitz,GMWSO,3088,win,Durarbayli,2943,resigned,82.16,89.96
180,2024-04-01,True,blitz,Durarbayli,2954,win,GMWSO,3077,resigned,78.06,85.93
180,2024-04-01,True,blitz,GMWSO,3082,win,Durarbayli,2949,resigned,74.05,77.56
180,2024-04-01,True,blitz,Durarbayli,2944,timeout,GMWSO,3087,win,92.94,90.54
180,2024-04-01,True,blitz,GMWSO,3092,win,Durarbayli,2939,resigned,77.01,83.81
180,2024-04-01,True,blitz,Durarbayli,2934,resigned,GMWSO,3097,win,90.48,85.45
180,2024-04-01,True,blitz,GMWSO,3102,win,Durarbayli,2929,checkmated,69.77,82.94
180,2024-04-02,True,blitz,Durarbayli,2933,insufficient,GMWSO,3098,insufficient,87.3,86.89
180,2024-04-02,True,blitz,GMWSO,3104,win,Chesssplayer21,2994,resigned,83.58,96.84
180,2024-04-02,True,blitz,Chesssplayer21,2988,resigned,GMWSO,3110,win,92.65,86.11
180,2024-04-08,True,blitz,GMWSO,3115,win,Philippians46,2988,resigned,73.83,81.09
180,2024-04-08,True,blitz,Philippians46,2983,resigned,GMWSO,3120,win,91.22,85.17
180,2024-04-08,True,blitz,GMWSO,3125,win,Philippians46,2978,resigned,80.8,92.4
180,2024-04-08,True,blitz,Philippians46,2973,resigned,GMWSO,3130,win,94.92,86.14
180,2024-04-08,True,blitz,GMWSO,3135,win,Philippians46,2968,resigned,81.5,87.59
180,2024-04-08,True,blitz,Philippians46,2980,win,GMWSO,3123,resigned,86.01,91.78
180,2024-04-08,True,blitz,amintabatabaei,3039,win,GMWSO,3113,resigned,84.91,93.61
180,2024-04-08,True,blitz,GMWSO,3103,resigned,amintabatabaei,3049,win,93.19,84.53
180,2024-04-08,True,blitz,amintabatabaei,3042,resigned,GMWSO,3110,win,87.46,84.52
180,2024-04-08,True,blitz,GMWSO,3116,win,amintabatabaei,3036,resigned,81.71,85.69
180,2024-04-08,True,blitz,amintabatabaei,3030,resigned,GMWSO,3122,win,90.64,82.66
180,2024-04-08,True,blitz,GMWSO,3112,resigned,amintabatabaei,3040,win,91.59,84.44
180,2024-04-08,True,blitz,amintabatabaei,3042,repetition,GMWSO,3110,repetition,88.46,88.57
180,2024-04-08,True,blitz,GMWSO,3108,repetition,amintabatabaei,3044,repetition,89.64,89.75
180,2024-04-08,True,blitz,amintabatabaei,3045,repetition,GMWSO,3107,repetition,95.54,95.67
180,2024-04-08,True,blitz,GMWSO,3114,win,amintabatabaei,3038,resigned,77.59,81.0
180,2024-04-08,True,blitz,amintabatabaei,3032,resigned,GMWSO,3120,win,85.59,83.28
180,2024-04-08,True,blitz,GMWSO,3110,resigned,amintabatabaei,3042,win,93.98,82.49
180,2024-04-08,True,blitz,amintabatabaei,3036,resigned,GMWSO,3116,win,97.93,89.49
180,2024-04-08,True,blitz,GMWSO,3122,win,amintabatabaei,3030,resigned,83.27,90.56
180,2024-04-08,True,blitz,amintabatabaei,3024,resigned,GMWSO,3128,win,71.7,68.83
180,2024-04-08,True,blitz,GMWSO,3126,repetition,amintabatabaei,3026,repetition,84.34,87.79
180,2024-04-08,True,blitz,amintabatabaei,3036,win,GMWSO,3116,resigned,82.09,86.71
180,2024-04-08,True,blitz,GMWSO,3122,win,amintabatabaei,3030,resigned,88.29,95.64
180,2024-04-08,True,blitz,amintabatabaei,3032,repetition,GMWSO,3120,repetition,93.84,93.76
180,2024-04-08,True,blitz,GMWSO,3110,timeout,amintabatabaei,3042,win,90.03,84.59
180,2024-04-12,True,blitz,GMWSO,3114,win,Shubinkirill2003,2922,resigned,88.47,97.62
180,2024-04-12,True,blitz,Shubinkirill2003,2918,resigned,GMWSO,3118,win,86.1,77.59
180,2024-04-12,True,blitz,bardiya_Daneshvar,2968,repetition,GMWSO,3115,repetition,74.12,73.63
180,2024-04-12,True,blitz,artin10862,2982,resigned,GMWSO,3120,win,84.77,78.39
180,2024-04-12,True,blitz,GMWSO,3125,win,artin10862,2977,resigned,74.52,76.26
180,2024-04-12,True,blitz,artin10862,2988,win,GMWSO,3114,resigned,83.02,90.29
180,2024-04-12,True,blitz,GMWSO,3119,win,artin10862,2983,resigned,83.09,91.3
180,2024-04-12,True,blitz,artin10862,2978,checkmated,GMWSO,3124,win,86.65,80.84
180,2024-04-17,True,blitz,GMWSO,3125,win,thesuccesfullguy,2534,checkmated,85.89,91.89
180,2024-04-17,True,blitz,GMWSO,3125,win,JuDfI_koln37,2244,timeout,84.63,87.71
180,2024-04-23,True,blitz,Jospem,3068,win,GMWSO,3116,resigned,87.39,92.57
180,2024-04-23,True,blitz,GMWSO,3123,win,Jospem,3061,resigned,78.05,84.64
180,2024-04-23,True,blitz,Jospem,3070,win,GMWSO,3114,checkmated,77.42,95.47
180,2024-04-23,True,blitz,GMWSO,3121,win,Jospem,3063,resigned,85.15,90.82
180,2024-04-23,True,blitz,Jospem,3056,timeout,GMWSO,3128,win,86.14,89.11
180,2024-04-23,True,blitz,GMWSO,3118,resigned,Jospem,3066,win,93.5,92.41
180,2024-04-23,True,blitz,0gZPanda,2963,resigned,GMWSO,3123,win,94.79,85.56
180,2024-04-23,True,blitz,GMWSO,3128,win,0gZPanda,2958,timeout,81.49,87.36
180,2024-04-23,True,blitz,GMWSO,3121,resigned,HansOnTwitch,3198,win,88.12,81.64
180,2024-04-23,True,blitz,HansOnTwitch,3196,insufficient,GMWSO,3123,insufficient,94.49,94.2
180,2024-04-23,True,blitz,GMWSO,3125,repetition,HansOnTwitch,3194,repetition,89.05,85.03
180,2024-04-23,True,blitz,HansOnTwitch,3200,win,GMWSO,3119,resigned,85.92,92.31
180,2024-04-23,True,blitz,GMWSO,3123,win,michaelq2d5,2944,timeout,85.21,88.81
180,2024-04-23,True,blitz,michaelq2d5,2948,repetition,GMWSO,3119,repetition,85.56,83.73
180,2024-04-25,True,blitz,deathadder96,2841,resigned,GMWSO,3149,win,95.58,88.22
180,2024-04-25,True,blitz,GMWSO,3151,win,deathadder96,2839,resigned,77.49,81.96
180,2024-04-25,True,blitz,deathadder96,2837,resigned,GMWSO,3153,win,91.01,82.09
180,2024-04-25,True,blitz,GMWSO,3155,win,deathadder96,2835,resigned,75.99,80.38
180,2024-04-25,True,blitz,tptagain,2974,repetition,GMWSO,3151,repetition,84.64,85.38
180,2024-04-25,True,blitz,GMWSO,3155,win,tptagain,2970,resigned,83.93,91.0
180,2024-04-25,True,blitz,tptagain,2974,repetition,GMWSO,3151,repetition,95.7,95.97
180,2024-04-25,True,blitz,GMWSO,3155,win,tptagain,2970,resigned,87.97,97.14
180,2024-04-25,True,blitz,Ceraunophilmera,3054,repetition,GMWSO,3153,repetition,98.25,98.44
180,2024-04-25,True,blitz,GMWSO,3159,win,Ceraunophilmera,3048,resigned,-1.0,-1.0
180,2024-04-25,True,blitz,Ceraunophilmera,3042,resigned,GMWSO,3165,win,95.17,83.01
180,2024-04-25,True,blitz,GMWSO,3170,win,Ceraunophilmera,3037,checkmated,77.32,83.14
180,2024-04-25,True,blitz,Ceraunophilmera,3032,resigned,GMWSO,3175,win,97.13,85.63
180,2024-04-25,True,blitz,GMWSO,3180,win,Ceraunophilmera,3027,resigned,84.34,93.91
180,2024-04-25,True,blitz,Ceraunophilmera,3022,resigned,GMWSO,3185,win,-1.0,-1.0
180,2024-04-25,True,blitz,GMWSO,3174,resigned,Ceraunophilmera,3033,win,82.94,74.2
180,2024-04-25,True,blitz,Ceraunophilmera,3028,timeout,GMWSO,3179,win,97.05,96.78
180,2024-04-25,True,blitz,GMWSO,3168,resigned,Ceraunophilmera,3039,win,85.78,85.7
180,2024-04-25,True,blitz,GMWSO,3175,win,ChessWarrior7197,3097,resigned,88.03,95.68
180,2024-04-25,True,blitz,ChessWarrior7197,3107,win,GMWSO,3165,resigned,76.48,86.39
180,2024-04-25,True,blitz,GMWSO,3172,win,ChessWarrior7197,3100,resigned,70.67,78.08
180,2024-04-25,True,blitz,ChessWarrior7197,3110,win,GMWSO,3162,resigned,89.87,95.9
180,2024-04-25,True,blitz,GMWSO,3169,win,ChessWarrior7197,3103,resigned,82.79,90.77
180,2024-04-25,True,blitz,ChessWarrior7197,3096,resigned,GMWSO,3176,win,94.64,84.03
180,2024-04-25,True,blitz,GMWSO,3166,resigned,ChessWarrior7197,3106,win,88.99,79.2
180,2024-04-25,True,blitz,ChessWarrior7197,3115,win,GMWSO,3157,resigned,80.51,86.89
180,2024-04-25,True,blitz,GMWSO,3148,resigned,ChessWarrior7197,3124,win,95.1,86.22
180,2024-04-25,True,blitz,ChessWarrior7197,3133,win,GMWSO,3139,resigned,81.55,83.25
180,2024-04-25,True,blitz,ALieRaiseAFireOozeUh,3125,resigned,GMWSO,3147,win,89.99,82.43
180,2024-04-25,True,blitz,GMWSO,3146,repetition,ALieRaiseAFireOozeUh,3126,repetition,76.27,75.49
180,2024-04-25,True,blitz,ALieRaiseAFireOozeUh,3118,resigned,GMWSO,3154,win,93.92,87.13
180,2024-04-25,True,blitz,GMWSO,3161,win,ALieRaiseAFireOozeUh,3111,resigned,67.45,76.24
180,2024-04-25,True,blitz,ALieRaiseAFireOozeUh,3120,win,GMWSO,3152,resigned,91.29,98.51
180,2024-04-25,True,blitz,GMWSO,3143,resigned,ALieRaiseAFireOozeUh,3129,win,77.93,74.03
180,2024-04-25,True,blitz,ALieRaiseAFireOozeUh,3137,win,GMWSO,3135,resigned,77.31,93.49
180,2024-04-25,True,blitz,GMWSO,3143,win,ALieRaiseAFireOozeUh,3129,resigned,80.05,93.0
180,2024-04-25,True,blitz,ALieRaiseAFireOozeUh,3137,win,GMWSO,3135,resigned,85.72,97.72
180,2024-04-25,True,blitz,GMWSO,3127,resigned,ALieRaiseAFireOozeUh,3145,win,94.93,80.66
180+2,2024-04-27,True,blitz,GMWSO,3116,resigned,VladimirKramnik,2982,win,97.52,90.81
180+2,2024-04-27,True,blitz,VladimirKramnik,2985,insufficient,GMWSO,3113,insufficient,93.77,93.45
180+2,2024-04-27,True,blitz,GMWSO,3102,resigned,VladimirKramnik,2996,win,96.14,87.98
180+2,2024-04-27,True,blitz,VladimirKramnik,2990,resigned,GMWSO,3108,win,85.57,80.88
180+2,2024-04-27,True,blitz,GMWSO,3097,timeout,VladimirKramnik,3001,win,85.38,83.88
180+2,2024-04-27,True,blitz,VladimirKramnik,3011,win,GMWSO,3087,resigned,87.93,95.45
180+2,2024-04-27,True,blitz,GMWSO,3093,win,VladimirKramnik,3005,checkmated,81.15,94.34
180+2,2024-04-27,True,blitz,VladimirKramnik,2999,resigned,GMWSO,3099,win,93.69,86.95
180+2,2024-04-27,True,blitz,GMWSO,3097,insufficient,VladimirKramnik,3001,insufficient,80.79,80.44
180+2,2024-04-27,True,blitz,VladimirKramnik,3011,win,GMWSO,3087,resigned,79.51,86.29
180,2024-04-27,True,blitz,rpragchess,3010,checkmated,GMWSO,3093,win,81.83,77.05
180,2024-04-27,True,blitz,GMWSO,3099,win,rpragchess,3004,resigned,84.67,90.46
180,2024-04-27,True,blitz,rpragchess,2998,timeout,GMWSO,3105,win,89.04,81.4
180,2024-04-27,True,blitz,GMWSO,3095,resigned,rpragchess,3008,win,93.42,79.84
180,2024-04-27,True,blitz,rpragchess,3018,win,GMWSO,3085,resigned,87.32,94.96
180,2024-04-27,True,blitz,GMWSO,3075,resigned,rpragchess,3028,win,92.39,84.16
180,2024-04-27,True,blitz,rpragchess,3021,resigned,GMWSO,3082,win,96.21,89.61
180,2024-04-27,True,blitz,GMWSO,3089,win,rpragchess,3014,resigned,79.23,95.33
180,2024-04-27,True,blitz,rpragchess,3024,win,GMWSO,3079,resigned,92.44,96.54
180,2024-04-27,True,blitz,GMWSO,3086,win,rpragchess,3017,resigned,72.39,78.92
180,2024-04-27,True,blitz,rpragchess,3027,win,GMWSO,3076,resigned,84.27,92.11
180,2024-04-27,True,blitz,GMWSO,3083,win,rpragchess,3020,resigned,88.58,91.99
180,2024-04-27,True,blitz,rpragchess,3013,resigned,GMWSO,3090,win,86.18,81.54
180,2024-04-27,True,blitz,GMWSO,3080,timeout,rpragchess,3023,win,84.26,91.11
180,2024-04-27,True,blitz,rpragchess,3032,win,GMWSO,3071,resigned,73.58,80.38
180,2024-05-01,True,blitz,GMWSO,3075,win,alexrustemov,2859,resigned,82.95,96.72
180,2024-05-01,True,blitz,alexrustemov,2855,resigned,GMWSO,3079,win,88.55,86.19
180,2024-05-01,True,blitz,GMWSO,3082,win,alexrustemov,2852,resigned,83.56,92.61
180,2024-05-01,True,blitz,alexrustemov,2865,win,GMWSO,3069,checkmated,78.29,88.66
180,2024-05-02,True,blitz,AnthonyWirig,2909,resigned,GMWSO,3074,win,84.75,77.69
180,2024-05-02,True,blitz,GMWSO,3078,win,AnthonyWirig,2905,resigned,82.81,93.31
180,2024-05-02,True,blitz,AnthonyWirig,2901,resigned,GMWSO,3082,win,92.81,85.75
180,2024-05-02,True,blitz,GMWSO,3089,win,DanielNaroditsky,3047,checkmated,83.06,92.63
180,2024-05-02,True,blitz,DanielNaroditsky,3056,win,GMWSO,3080,resigned,86.73,93.75
180,2024-05-02,True,blitz,GMWSO,3071,resigned,DanielNaroditsky,3065,win,86.09,82.54
180,2024-05-02,True,blitz,DanielNaroditsky,3073,win,GMWSO,3063,timeout,89.92,94.56
180,2024-05-02,True,blitz,GMWSO,3055,resigned,DanielNaroditsky,3081,win,94.58,85.75
180,2024-05-02,True,blitz,DanielNaroditsky,3088,win,GMWSO,3048,resigned,83.74,90.97
180,2024-05-02,True,blitz,GMWSO,3057,win,DanielNaroditsky,3079,resigned,84.24,91.49
180,2024-05-02,True,blitz,DanielNaroditsky,3086,win,GMWSO,3050,resigned,88.8,93.73
180,2024-05-02,True,blitz,GMWSO,3043,resigned,DanielNaroditsky,3093,win,89.59,86.22
